82.02155763424761, 65.79332246575689
87.51792789513877, 65.79332246575689
94.7383510864127, 49.770235643321136
107.86085281430493, 35.111917342151344
116.75961243786602, 28.48035868435802
132.93234711599442, 20.09233002565046
142.86622765964918, 14.174741629268048
156.89826941910167, 10
166.21004879512785, 6.5793322465756825
179.92274652239857, 4.328761281083062
201.9130175355624, 1.6297508346206468
229.88061345748855, 0.5336699231206312
247.0593258095403, 0.3511191734215127
271.3250101046453, 0.093260334688322
302.300026092741, 0.037649358067924715
315.65852831409734, 0.013219411484660288
349.16925295561083, 0.003274549162877725
372.5675344966757, 0.0010722672220103188
