91.38530577567207, 327.4549162877732
107.86085281430493, 327.4549162877732
128.22751345537404, 231.01297000831605
154.65300835993642, 187.3817422860385
187.87345178748706, 123.28467394420659
217.00174379311457, 86.97490026177834
263.615089565097, 43.287612810830524
315.65852831409734, 21.54434690031882
375.2622673620409, 12.32846739442066
452.59739511136985, 5.722367659350215
530.3586299682712, 2.8480358684357934
639.6564623612767, 0.932603346883218
765.9387703058702, 0.3764935806792464
910.5659876848566, 0.1321941148466026
1090.331817043034, 0.04328761281083044
1296.2120555583601, 0.014174741629268019
