80.26724206992898, 705.4802310718653
91.38530577567207, 613.5907273413183
104.04336683746324, 464.1588833612782
119.31150284921358, 403.70172585965537
137.8098072214209, 305.38555088334186
148.10817471723539, 247.70763559917114
167.4122246144656, 187.3817422860385
182.534875059107, 123.28467394420659
203.37342831728338, 93.26033468832199
215.44346900318823, 65.79332246575683
233.2180331115043, 53.366992312063125
252.4590381878497, 32.74549162877725
271.3250101046453, 23.10129700083158
289.5068486308681, 16.297508346206435
306.68883484575906, 11.497569953977345
327.24044883375956, 7.054802310718631
346.661892255243, 4.328761281083053
369.8921523250712, 2.6560877829466785
391.8449382170181, 1.51991108295293
421.1270572221619, 0.8111308307896856
442.9170296377642, 0.49770235643321037
465.83445964539203, 0.30538555088334063
489.9376841991994, 0.17475284000076793
515.2880587262688, 0.0932603346883218
538.058406337888, 0.04977023564332104
557.8004666282427, 0.024770763559917038
590.905451790395, 0.014174741629268019
621.4801044372064, 0.006579332246575669
648.9430307986684, 0.0030538555088334063
682.520666093996, 0.001321941148466026
712.6809474276824, 0.000533669923120629
749.5565124602616, 0.00026560877829466783
771.4787065216995, 0.0001232846739442066
811.3965874700712, 0.00005336699231206291
847.2518378192536, 0.000018738174228603752
897.5355166572386, 0.000006579332246575669
