80.84780466648017, 75.64633275546298
92.71204277622543, 49.770235643321136
111.81840729936938, 32.745491628777316
131.97776895613387, 21.544346900318846
149.17942201896008, 16.297508346206453
169.84272469164648, 10
196.17549514314007, 8.111308307896872
220.15218729419198, 3.2745491628777317
241.77510501346043, 1.6297508346206468
275.2641218362949, 0.7054802310718645
306.68883484575906, 0.2656087782946684
341.70105712137587, 0.13219411484660287
380.7103460306504, 0.046415888336127725
427.2410034852772, 0.024770763559917038
482.9265297242468, 0.007054802310718631
